MLSNumber,Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,BathsFull,Design,Style,NumberofStories,Central_Air_YN,Cooling,PrimaryHeat,HeatDelivery,HotWater,Water,Sewer,Basement_YN,Garage_YN,ExteriorMaterial,LotFrontage,LotDepth,LotSqFt,LotAcres,YearBuilt,Sold_Price,Days_on_Market,PC1,PC2,PC3,Class
DENC2000051,209900.0,19720,WILM MANOR,Colonial,No,Detached,0.08,1050.0,1050.0,0.0,3.0,1.0,1.0,One,Colonial,"Main,Upper1",No,None,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,60.0,90.5,3485,0.08,1941,209000.0,44.0,-3.7646423662683812,-1.1626298013270862,3.032651289811466,2
DENC2001090,209900.0,19720,WILM MANOR,Colonial,No,Detached,0.14,1159.0,1159.0,0.0,2.0,1.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,Oil,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Stucco,VinylSiding",67.0,107.8,6098,0.14,1949,209000.0,5.0,-2.7122562490226416,-4.410448153098162,-0.7340798565716895,1
DENC2010344,209900.0,19720,MANOR PARK,Colonial,No,Detached,0.19,1000.0,1000.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,No,Yes,VinylSiding,60.3,116.0,8276,0.19,1953,209900.0,13.0,-3.4873913232858658,-5.69076109867177,-1.443626858355922,1
DENC2001508,209900.0,19720,LEEDOM ESTATES,Colonial,No,Detached,0.15,975.0,975.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,No,No,Brick,45.8,110.0,6534,0.15,1953,209900.0,1.0,-4.939119298900161,-4.73911883213263,-0.011054483274665282,1
DENC2014684,215000.0,19720,SWANWYCK,Colonial,No,Detached,0.18,900.0,900.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,VinylSiding,69.8,102.2,7841,0.18,1956,210000.0,12.0,-4.32792026946201,-5.572582389878157,-1.2353192545240737,1
DENC2010952,210000.0,19720,GARFIELD PARK,Colonial,No,Detached,0.16,950.0,950.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,Electric,90ForcedAir,Electric,Public,PublicSewer,No,Yes,Stucco,68.0,105.0,6969,0.16,1954,210000.0,20.0,-3.417818724849845,-5.251842262725673,-1.0649548620052056,1
DENC2010174,199900.0,19720,CHELSEA ESTATES,Colonial,No,Detached,0.13,900.0,900.0,0.0,3.0,1.0,1.0,One,Rancher,Main,No,HeatPumps,Electric,ForcedAir,Electric,Public,PublicSewer,No,No,VinylSiding,55.0,100.0,5663,0.13,1951,210000.0,2.0,-5.482969651029673,-4.474050799360031,1.2613885500816326,1
DENC2009864,205000.0,19720,CASTLE HILLS,Colonial,Yes,Detached,0.16,925.0,925.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,"BlownInInsulation,CPVCPVC,MixedPlumbing,VinylSiding",65.0,105.0,6970,0.16,1956,210000.0,4.0,-4.33911951635306,-6.235252062884813,-2.2666950156920165,1
DENC2008054,184900.0,19720,MINQUADALE,Colonial,No,Detached,0.12,775.0,775.0,0.0,3.0,1.0,1.0,OneandaHalf,Rancher,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",43.0,121.7,5227,0.12,1990,210000.0,5.0,-2.612392784686114,-3.3621011039749966,-1.290982435274272,1
DENC2007220,199900.0,19720,DUROSS HEIGHTS,Colonial,No,Detached,0.34,950.0,950.0,0.0,3.0,1.0,1.0,One,Rancher,Main,No,WindowUnits,Oil,HotWater,Electric,Public,PublicSewer,No,No,"Stone,VinylSiding",102.9,150.0,14810,0.34,1953,210000.0,7.0,-4.8075678591170075,-4.169766878952567,4.387020085885042,1
DENC2006356,210000.0,19720,COLLINS PARK,Colonial,No,Detached,0.2,1000.0,1000.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,Electric,Other,Electric,Public,PublicSewer,No,Yes,VinylSiding,74.6,112.0,8712,0.2,1947,210000.0,4.0,-3.4260515416053043,-5.4808623596338535,-1.0449641775073817,1
DENC2006298,210000.0,19720,CASTLE HILLS,Colonial,No,Detached,0.18,850.0,850.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,"BlownInInsulation,Concrete,VinylSiding",60.0,116.7,7841,0.18,1955,210000.0,11.0,-5.03676071958045,-6.654998097597807,-1.4078832696190975,1
DENC2004958,229000.0,19720,WILM MANOR,Colonial,No,Detached,0.12,1250.0,1250.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,50.0,100.0,5227,0.12,1941,210000.0,44.0,-2.8803384381832497,-1.449177314731087,-0.5865932339122799,1
DENC2004536,229900.0,19720,CASTLE HILLS,Colonial,No,Detached,0.16,900.0,900.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,Yes,AluminumSiding,70.0,106.8,6969,0.16,1953,210000.0,25.0,-3.6199206958570636,-5.686342461518234,-1.2859587872943055,1
DENC2001082,230000.0,19720,NEW CASTLE MANOR,Colonial,No,Detached,0.28,2845.0,1425.0,1420.0,3.0,2.0,2.0,OneandaHalf,"Bilevel,SplitLevel","Lower1,Lower2,Main,Upper1",No,WindowUnits,Electric,Radiator,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",105.0,115.0,12197,0.28,1959,210000.0,8.0,-1.4373815182379848,-0.6857273636820642,4.108616268267589,2
DENC2002044,215000.0,19720,SWANWYCK,Colonial,No,Detached,0.2,900.0,900.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,Other,ForcedAir,Other,Public,PublicSewer,No,No,BrickFront,63.5,125.5,8712,0.2,1956,210000.0,30.0,-4.110965697514246,-5.9398844315123736,-0.572377143899856,1
DENC526570,204900.0,19720,MAPLE HILL,Colonial,Yes,End of Row/Townhouse,0.05,1050.0,1050.0,0.0,2.0,2.0,1.0,One,Contemporary,"Lower1,Main",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,VinylSiding,35.3,50.0,2178,0.05,1975,210000.0,8.0,-3.0348610259771496,-1.9988582585392731,-2.8757440475045293,1
DENC521938,189900.0,19720,HAMPTON GREEN II,Colonial,No,Other,0.1,1950.0,1950.0,0.0,4.0,2.0,2.0,Two,Other,"Main,Upper1,Upper2,Upper3",Yes,CentralAC,Electric,HeatPumps,"60PlusGallonTank,Electric",Public,PublicSewer,No,No,Brick,27.0,166.2,4356,0.1,1985,210000.0,87.0,-2.8365124233077577,-0.5854784438715548,-1.9962064891748605,1
DENC2012282,195000.0,19720,WILM MANOR GARDENS,Colonial,No,Detached,0.15,850.0,850.0,0.0,2.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,Asbestos,60.0,110.0,6534,0.15,1950,211000.0,4.0,-4.994281657756353,-5.792968472259235,-1.1783498625706443,1
DENC2013210,202000.0,19720,BUENA VISTA PARK,Colonial,Yes,End of Row/Townhouse,0.14,1425.0,1425.0,0.0,3.0,3.0,2.0,Two,Traditional,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,HeatPumpElectricBackUp,Electric,Public,PublicSewer,Yes,No,VinylSiding,35.5,112.8,6098,0.14,1990,211792.0,11.0,-1.6705682841910443,0.6123680835671327,-3.358880729449092,3
DENC2015376,212000.0,19720,CASTLE HILLS,Colonial,No,Detached,0.15,900.0,900.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,"Central,ForcedAir,ProgrammableThermostat",NaturalGas,Public,PublicSewer,No,No,Brick,60.0,110.0,6534,0.15,1953,212000.0,3.0,-4.780497803106069,-5.600201709789827,-0.7243937441213583,1
DENC2007700,209900.0,19720,EDINBURGH VILLAS,Colonial,No,Interior Row/Townhouse,0.04,1000.0,1000.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",18.0,94.0,1742,0.04,1990,212000.0,6.0,-2.9131160645163976,0.3479640769209954,-2.900835378567592,3
DENC2021408,199900.0,19720,WILM MANOR,Colonial,No,Detached,0.12,1425.0,1425.0,0.0,2.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,"90ForcedAir,ForcedAir",NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",50.0,100.0,5227,0.12,1949,212500.0,5.0,-4.032282662801397,-4.317974767276982,-1.007792655527999,1
DENC2009410,209900.0,19720,WILM MANOR GARDENS,Colonial,No,Detached,0.15,850.0,850.0,0.0,2.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",60.0,110.0,6534,0.15,1950,213000.0,3.0,-4.034080272526072,-4.828648466517211,-1.3254665835090504,1
DENC2004588,210000.0,19720,MAPLE HILL,Colonial,No,Twin/Semi-Detached,0.05,1950.0,975.0,975.0,2.0,2.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,Electric,ForcedAir,Electric,Public,PublicSewer,Yes,No,Other,35.2,50.0,2178,0.05,1975,213000.0,5.0,-3.653581444542467,-2.768984808064619,-2.022866227682692,1
DENC2011106,215000.0,19720,NONE AVAILABLE,Colonial,No,Detached,0.15,975.0,975.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,Oil,HotWater,Electric,Public,PublicSewer,No,No,Brick,53.4,113.2,6534,0.15,1953,214000.0,61.0,-4.183864174599318,-4.38603915425289,0.8388080562320166,1
DENC528170,225000.0,19720,COLLINS PARK,Colonial,No,Detached,0.13,1225.0,1225.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",No,WindowUnits,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,60.0,131.1,5663,0.13,1948,214000.0,45.0,-4.006720879476874,-0.3742322967190117,3.2239863618578695,2
DENC2009354,214900.0,19720,WILM MANOR,Colonial,No,Detached,0.12,1648.0,1375.0,273.0,3.0,1.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,50.0,100.0,5227,0.12,1944,214900.0,5.0,-2.5864829077665705,-1.50220725043105,-0.7780040676031048,1
DENC2021404,218000.0,19720,BUENA VISTA PARK,Colonial,Yes,Interior Row/Townhouse,0.06,1425.0,1425.0,0.0,3.0,3.0,2.0,Two,Contemporary,"Main,Upper1,Upper2",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",20.0,120.6,2614,0.06,1990,215000.0,4.0,-1.6194024253645045,1.0166315619455384,-3.867089385873713,3
DENC2016588,225000.0,19720,EDINBURGH VILLAS,Colonial,No,Interior Row/Townhouse,0.04,1000.0,1000.0,0.0,2.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,Other,Electric,Public,PublicSewer,Yes,No,Brick,18.0,94.5,1742,0.04,1990,215000.0,8.0,-3.5833810447387764,-0.0033716908470026587,-2.062780360419665,3
DENC2013784,215000.0,19720,BUENA VISTA PARK,Colonial,Yes,End of Row/Townhouse,0.17,1425.0,1425.0,0.0,3.0,3.0,2.0,Two,Traditional,"Lower1,Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",38.0,170.9,7405,0.17,1988,215000.0,7.0,-1.360459925626183,0.6580306337330308,-3.602918006327281,3
DENC2012596,215000.0,19720,LEEDOM ESTATES,Colonial,No,Detached,0.14,1475.0,1475.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,PropaneLeased,ForcedAir,Electric,Public,PublicSewer,No,No,"AluminumSiding,Brick",54.0,110.0,6098,0.14,1953,215000.0,17.0,-3.518780639995843,-5.633126642131585,-0.5823091485146799,1
DENC2010968,215000.0,19720,STONEBRIDGE,Colonial,Yes,Interior Row/Townhouse,0.04,1575.0,1575.0,0.0,3.0,3.0,2.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,Yes,"AluminumSiding,VinylSiding",22.0,88.8,1742,0.04,1990,215000.0,18.0,-1.7054058733359245,0.2773469655209813,-4.030703651096506,3
DENC2009982,205000.0,19720,BUENA VISTA PARK,Colonial,No,Interior Row/Townhouse,0.05,1425.0,1425.0,0.0,2.0,2.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",20.0,110.2,2178,0.05,1988,215000.0,4.0,-2.7985119463204255,-0.002791427262099802,-3.13955527587293,3
DENC2000603,209900.0,19720,EDINBURGH VILLAS,Colonial,No,Interior Row/Townhouse,0.04,1200.0,1200.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,HeatPumpElectricBackUp,Other,Public,PublicSewer,Yes,No,"BrickFront,VinylSiding",18.0,94.0,1742,0.04,1990,215000.0,6.0,-3.0269930065751915,0.16627091706785868,-2.561568071077667,3
DENC2008404,220000.0,19720,WILM MANOR GARDENS,Colonial,No,Detached,0.15,1400.0,1400.0,0.0,3.0,2.0,1.0,Two,Other,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,"AluminumSiding,VinylSiding",60.0,110.0,6534,0.15,1949,215000.0,21.0,-3.1711066693327705,-2.558765936750432,-1.708447281490263,1
DENC2007198,224900.0,19720,CASTLE HILLS,Colonial,No,Detached,0.15,1175.0,1175.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,"AluminumSiding,VinylSiding",60.0,110.0,6534,0.15,1955,215000.0,26.0,-4.316127151741389,-5.6041172941263,-1.398544482038434,1
DENC2008032,205900.0,19720,WOODBURNE,Colonial,Yes,End of Row/Townhouse,0.08,1850.0,1550.0,300.0,3.0,3.0,2.0,Two,"Colonial,Traditional","Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",33.6,110.0,3485,0.08,1997,215000.0,4.0,-1.1592495064968684,0.6006792615546954,-3.3266395601892453,3
DENC2005244,210000.0,19720,SWANWYCK ESTATES,Colonial,No,Detached,0.18,900.0,900.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,Asbestos,75.0,105.0,7841,0.18,1956,215000.0,10.0,-4.663576547597889,-5.982058330067545,-0.9971818271469534,1
DENC2006252,195000.0,19720,OVERVIEW GARDENS,Colonial,No,Detached,0.16,2576.0,1550.0,1026.0,3.0,1.0,1.0,Three,SplitLevel,"Lower1,Main,Upper1",No,"CeilingFans,WallUnit",Electric,BaseboardElectric,Electric,Public,PublicSewer,No,No,VinylSiding,68.0,100.0,6969,0.16,1956,215000.0,6.0,-3.7627125508469703,-1.9205914714791947,2.439745611282211,1
DENC2005454,194900.0,19720,STONEBRIDGE,Colonial,Yes,Interior Row/Townhouse,0.04,1575.0,1575.0,0.0,3.0,3.0,2.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,Yes,"AluminumSiding,VinylSiding",22.1,86.4,1742,0.04,1990,215000.0,14.0,-1.7549115817955465,0.2627905953169036,-4.04484095557692,3
DENC2001878,205000.0,19720,MAPLE HILL,Colonial,No,End of Row/Townhouse,0.05,1575.0,1575.0,0.0,3.0,3.0,3.0,Two,Contemporary,"Lower1,Lower2,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,Frame,35.3,60.0,2178,0.05,1925,215000.0,9.0,-1.80937969618155,-0.30997491025219953,-1.9689191316680543,3
DENC2002394,200000.0,19720,MANOR PARK,Colonial,No,Detached,0.15,1000.0,1000.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSeptic,No,No,VinylSiding,60.0,110.0,6534,0.15,1953,215000.0,5.0,-4.037502923306437,-5.964985462786105,-0.9208718111044698,1
DENC527094,210000.0,19720,COLLINS PARK,Colonial,No,Detached,0.13,1533.0,1225.0,308.0,3.0,2.0,1.0,Two,Colonial,"Lower1,Main",No,WindowUnits,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,46.7,100.0,5663,0.13,1945,215000.0,66.0,-3.803387283666773,-0.7731382435199552,3.126783535445608,2
DENC2003046,249900.0,19720,SWANWYCK,Colonial,No,Detached,0.2,900.0,900.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,"Central,Other",ForcedAir,Electric,Public,PublicSewer,No,No,VinylSiding,58.7,99.1,8712,0.2,1956,215500.0,32.0,-4.5889010476355185,-6.725076811600846,-1.5212213676511506,1
DENC2009186,213900.0,19720,WILTON,Colonial,No,Interior Row/Townhouse,0.06,1425.0,1425.0,0.0,3.0,2.0,1.0,Three,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,Oil,HeatPumpOilBackUp,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",20.0,120.0,2614,0.06,1977,216000.0,10.0,-1.5953164117505845,-0.08348434324718852,-1.582949013414163,3
DENC523574,200000.0,19720,CHELSEA ESTATES,Colonial,No,Detached,0.14,1100.0,1100.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,No,No,Asbestos,60.0,100.0,6098,0.14,1952,216000.0,5.0,-4.940267856735304,-5.478160699128248,-0.2523177617751146,1
DENC2011512,215000.0,19720,BUENA VISTA PARK,Colonial,No,End of Row/Townhouse,0.1,2145.0,1425.0,720.0,3.0,3.0,2.0,Two,SidebySide,"Main,Upper1",Yes,CentralAC,Electric,ForcedAir,Electric,Public,PublicSeptic,Yes,No,AluminumSiding,22.1,126.0,4356,0.1,1988,217000.0,12.0,-1.5401994303707027,-0.22931577439963474,-2.0616536191378274,3
DENC2010598,219900.0,19720,WILM MANOR,Colonial,No,Detached,0.18,1050.0,1050.0,0.0,2.0,2.0,2.0,Two,Colonial,"Lower1,Main,Upper1",No,WindowUnits,NaturalGas,BaseboardHotWater,NaturalGas,Public,PublicSewer,Yes,Yes,"Asbestos,VinylSiding",75.0,100.0,7841,0.18,1946,217000.0,7.0,-2.923316183412246,-0.435732337791647,3.2890805804974765,2
DENC2007464,210000.0,19720,COLLINS PARK,Colonial,No,Detached,0.2,1025.0,1025.0,0.0,3.0,3.0,3.0,Two,Rancher,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,Brick,70.1,109.8,8712,0.2,1948,217000.0,9.0,-2.2967907909665177,-1.682606867511466,-0.00556597116811455,1
DENC2003936,219900.0,19720,GARFIELD PARK,Colonial,No,Detached,0.14,1100.0,1100.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Private,PrivateSewer,No,Yes,Asbestos,55.0,110.0,6098,0.14,1952,217000.0,20.0,-3.0678748733279315,-6.68975849801823,0.6131140716317325,1
DENC523670,225000.0,19720,COLLINS PARK,Colonial,No,Detached,0.15,1075.0,1075.0,0.0,3.0,2.0,1.0,OneandaHalf,CapeCod,"Lower1,Main,Upper1",Yes,"CeilingFans,CentralAC",NaturalGas,HotWater,Electric,Public,PublicSewer,Yes,No,Brick,60.8,133.1,6534,0.15,1948,217000.0,1.0,-3.225034577271828,-1.6513348908389802,1.4458849114146146,1
DENC2009190,217900.0,19720,CASTLE HILLS,Colonial,No,Detached,0.15,900.0,900.0,0.0,3.0,1.0,1.0,One,Rancher,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,"AluminumSiding,Asbestos,VinylSiding",60.0,110.0,6534,0.15,1953,217900.0,16.0,-4.387761170576018,-5.314332945263558,-1.1565198679771223,1
DENC2018270,204900.0,19720,CEDAR POINTE,Colonial,Yes,Interior Row/Townhouse,0.05,1225.0,1225.0,0.0,3.0,2.0,1.0,Two,AFrame,Main,Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",16.0,132.5,2178,0.05,1988,219000.0,12.0,-2.8121839243725466,-0.07991045400309414,-3.9628144418485682,3
DENC2020946,215000.0,19720,LEEDOM ESTATES,Colonial,No,Detached,0.14,975.0,975.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,Oil,90ForcedAir,Electric,Public,PublicSewer,Yes,No,Brick,55.0,123.7,6098,0.14,1953,220000.0,9.0,-3.8188381882858224,-4.48830472733166,0.036210321466473114,1
DENC2021140,195000.0,19720,EDINBURGH VILLAS,Colonial,No,Interior Row/Townhouse,0.04,1615.0,1075.0,540.0,2.0,2.0,1.0,Two,Other,"Main,Upper1",Yes,CentralAC,Electric,ForcedAir,Electric,Public,PublicSewer,Yes,No,"Brick,VinylSiding",18.0,94.5,1742,0.04,1995,220000.0,3.0,-3.2387691668329532,0.06794159158101339,-2.9007000139624997,3
DENC2020258,200000.0,19720,APPLEBY ESTATES,Colonial,Yes,Interior Row/Townhouse,0.05,1275.0,1275.0,0.0,2.0,2.0,1.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",20.0,110.0,2178,0.05,1988,220000.0,6.0,-2.6842071404442875,0.6185000622537925,-3.1608551014475035,3
DENC2018238,218000.0,19720,SADDLEBROOK,Colonial,Yes,Interior Row/Townhouse,0.06,1250.0,1250.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,"Electric,NaturalGas",HeatPumpGasBackUp,Electric,Public,PublicSewer,No,Yes,"AluminumSiding,VinylSiding",24.0,108.0,2614,0.06,1987,220000.0,5.0,-1.7405974370890878,-0.24970575640254722,-3.6362969464859143,3
DENC2017892,225000.0,19720,MINQUADALE,Colonial,No,Detached,0.09,975.0,975.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,No,No,VinylSiding,40.0,100.0,3920,0.09,1988,220000.0,1.0,-4.149991926482103,-4.8932695686118315,-2.0272180376091233,1
DENC2017410,199900.0,19720,CEDAR POINTE,Colonial,Yes,End of Row/Townhouse,0.07,1225.0,1225.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",27.3,117.2,3049,0.07,1988,220000.0,4.0,-1.9510277363509598,0.5831228873046638,-3.4627567777865003,3
DENC2017496,204900.0,19720,CEDAR POINTE,Colonial,Yes,Interior Row/Townhouse,0.05,1225.0,1225.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",16.0,122.5,2178,0.05,1988,220000.0,5.0,-2.0362810171774823,0.6831682778460305,-3.5625247858583657,3
DENC2015380,219900.0,19720,WILM MANOR,Colonial,No,Detached,0.14,1100.0,1100.0,0.0,3.0,1.0,1.0,Two,Colonial,Main,No,WindowUnits,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,50.0,100.0,6098,0.14,1944,220000.0,4.0,-4.374136894316325,-0.7437399205440562,3.1562170444854467,2
DENC2015454,220000.0,19720,NEW CASTLE,Colonial,No,Detached,0.15,1600.0,1600.0,0.0,5.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,Electric,Central,Electric,Public,PublicSewer,No,No,BrickFront,63.5,105.0,6534,0.15,1956,220000.0,8.0,-2.5466763122849367,-4.436046357140414,-1.1885085950247516,1
DENC2014524,225000.0,19720,COLLINS PARK,Colonial,No,Detached,0.14,1000.0,1000.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,"CeilingFans,CentralAC",Electric,HotWater,Electric,Public,PublicSewer,No,No,VinylSiding,50.0,132.5,6098,0.14,1947,220000.0,3.0,-4.577127831785619,-4.591012548250611,0.18166234949901364,1
DENC2014552,220000.0,19720,COLLINS PARK,Colonial,No,Detached,0.15,1200.0,1200.0,0.0,3.0,2.0,1.0,One,Rancher,Main,Yes,CentralAC,Electric,HotWater,Electric,Public,PublicSewer,No,No,VinylSiding,56.0,115.0,6534,0.15,1949,220000.0,1.0,-4.005219257320083,-4.7177999807517566,-0.773810869460112,1
DENC2010806,214900.0,19720,LEEDOM ESTATES,Colonial,No,Detached,0.17,1175.0,1175.0,0.0,3.0,1.0,1.0,One,CapeCod,"Main,Upper1",Yes,CentralAC,Electric,HotWater,Electric,Public,PublicSewer,No,Yes,Stucco,55.0,133.8,7405,0.17,1949,220000.0,6.0,-3.0431165994782408,-3.6667849332125426,-0.2156484089353146,1
DENC2007574,225000.0,19720,MEADOWS OF WILTON,Colonial,Yes,Interior Row/Townhouse,0.06,1325.0,1325.0,0.0,2.0,2.0,1.0,Three,Traditional,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",21.3,139.4,2614,0.06,1988,220000.0,30.0,-2.081601855580667,0.8308012044643059,-3.4080174929248392,3
DENC2002574,219900.0,19720,SWANWYCK,Colonial,No,Detached,0.22,1175.0,1175.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,"AluminumSiding,Brick,VinylSiding",55.2,175.1,9583,0.22,1954,220000.0,6.0,-3.799050814985517,-5.390288514383322,-1.059772302979641,1
DENC2002220,220000.0,19720,BLAIRVILLE COURT,Colonial,No,Interior Row/Townhouse,0.05,1615.0,1275.0,340.0,3.0,3.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,"BrickFront,VinylSiding",18.0,115.0,2178,0.05,1993,220000.0,5.0,-2.0443239638573223,0.5594633645696239,-3.1456494760141998,3
DENC2001104,250000.0,19720,HOLLOWAY TERRACE,Colonial,No,Detached,0.37,1400.0,1400.0,0.0,4.0,2.0,2.0,Two,Colonial,"Main,Upper1",No,WindowUnits,Electric,BaseboardElectric,Electric,Public,PublicSewer,Yes,No,Brick,160.0,100.0,16117,0.37,1940,220000.0,42.0,-2.4126046700958095,-0.6430330833585788,3.954124834385193,2
