Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,NumberofStories,Central_Air_YN,Water,Basement_YN,Garage_YN,ExteriorMaterial,YearBuilt
290850.0,13,238,4,1,1,0.16,1775.0,1775.0,0.0,4.0,3.0,27,2,12,2,2,141,92
319900.0,13,297,4,1,3,0.07,2177.0,1825.0,352.0,3.0,3.0,12,2,12,2,2,69,121
339900.0,13,353,4,1,1,0.19,2700.0,2025.0,675.0,3.0,2.0,11,2,12,2,2,73,94
300000.0,13,369,4,2,3,0.08,2000.0,2000.0,0.0,3.0,3.0,12,2,12,2,2,193,124
325000.0,13,7,4,1,1,0.17,2121.0,1875.0,246.0,4.0,2.0,26,2,12,2,2,73,93
315000.0,13,525,4,2,1,0.17,1725.0,1725.0,0.0,3.0,3.0,27,2,12,2,2,69,115
290000.0,13,460,4,2,1,0.23,1825.0,1825.0,0.0,4.0,2.0,19,2,12,2,1,193,85
299999.0,13,238,4,1,1,0.17,2804.0,2100.0,704.0,4.0,3.0,12,1,12,2,2,73,94
324900.0,13,190,4,2,2,0.17,4087.0,3000.0,1087.0,4.0,4.0,12,2,12,2,2,247,117
300000.0,13,369,4,2,3,0.06,1922.0,1506.0,416.0,2.0,3.0,27,2,12,2,2,193,123
309900.0,13,412,4,2,2,0.09,2539.0,1675.0,864.0,3.0,3.0,12,2,12,2,2,256,112
319900.0,13,36,4,1,1,0.41,2100.0,1500.0,600.0,3.0,2.0,11,2,12,2,2,141,92
305000.0,13,367,4,1,1,0.16,1850.0,1850.0,0.0,3.0,3.0,27,2,12,2,2,3,122
299000.0,13,78,4,1,1,0.26,2175.0,2175.0,0.0,4.0,3.0,26,2,12,2,2,90,100
325000.0,13,461,4,1,1,0.19,2602.0,1950.0,652.0,4.0,2.0,12,2,12,2,2,164,87
300000.0,13,295,4,1,1,0.22,2125.0,2125.0,0.0,4.0,3.0,12,2,12,2,2,43,86
315000.0,13,412,4,2,2,0.11,2050.0,2050.0,0.0,3.0,3.0,27,2,12,2,2,291,112
310000.0,13,412,4,2,2,0.14,3046.0,2325.0,721.0,4.0,4.0,12,2,12,2,2,64,104
295900.0,13,191,4,1,1,0.26,3121.0,2625.0,496.0,4.0,3.0,26,2,12,2,2,291,91
309900.0,13,151,4,2,1,0.41,2221.0,1675.0,546.0,3.0,2.0,13,2,9,2,2,164,86
325000.0,13,460,4,1,1,0.34,1950.0,1950.0,0.0,4.0,2.0,19,2,12,2,2,193,85
339900.0,13,369,4,2,3,0.08,2700.0,2000.0,700.0,4.0,3.0,12,2,12,2,2,207,125
310000.0,13,238,4,1,1,0.21,2640.0,2150.0,490.0,4.0,3.0,14,2,12,2,2,73,90
319900.0,13,525,4,2,1,0.19,1425.0,1425.0,0.0,2.0,2.0,11,2,12,2,2,69,114
310000.0,13,296,4,2,3,0.08,2425.0,2425.0,0.0,3.0,3.0,28,2,12,2,2,24,115
324900.0,13,98,4,1,1,0.26,2340.0,1950.0,390.0,3.0,2.0,11,2,12,2,2,141,94
300000.0,13,238,4,1,1,0.16,2200.0,2000.0,200.0,4.0,2.0,27,2,12,2,2,193,92
309900.0,13,78,4,1,1,0.22,1850.0,1850.0,0.0,3.0,3.0,12,2,12,2,2,141,95
299900.0,13,460,4,2,1,0.23,2345.0,1825.0,520.0,4.0,2.0,19,2,12,2,2,193,85
305000.0,13,461,4,1,1,0.19,3182.0,2225.0,957.0,3.0,2.0,18,1,12,2,1,43,88
319900.0,13,11,4,2,1,0.24,1950.0,1950.0,0.0,4.0,3.0,12,2,12,2,2,193,98
314900.0,13,238,4,1,1,0.16,2411.0,1739.0,672.0,4.0,3.0,27,2,12,2,2,193,95
325000.0,13,367,4,1,1,0.53,3700.0,2300.0,1400.0,3.0,3.0,11,2,15,2,2,141,88
349900.0,13,65,4,1,1,0.86,1675.0,1675.0,0.0,4.0,2.0,12,2,12,2,1,276,39
319900.0,13,168,4,1,1,0.19,2000.0,2000.0,0.0,4.0,2.0,27,2,12,2,2,73,89
300000.0,13,297,4,2,3,0.07,2152.0,1800.0,352.0,2.0,3.0,27,2,12,2,2,291,122
339900.0,13,296,4,2,2,0.12,2700.0,2400.0,300.0,2.0,3.0,27,2,12,2,2,193,117
330000.0,13,99,4,1,1,0.17,1900.0,1900.0,0.0,3.0,3.0,27,2,12,2,2,69,144
325000.0,13,461,4,2,1,0.22,2498.0,1875.0,623.0,4.0,3.0,5,2,12,2,2,193,88
339500.0,13,11,4,2,1,0.23,2075.0,2075.0,0.0,4.0,3.0,27,2,12,2,2,73,98
325000.0,13,132,4,1,1,0.51,2450.0,2100.0,350.0,3.0,3.0,12,2,12,2,2,141,69
358900.0,13,367,4,1,1,1.4,1175.0,1175.0,0.0,3.0,2.0,27,1,15,2,2,43,93
340000.0,13,76,4,2,1,0.3,2138.0,2138.0,0.0,4.0,3.0,27,2,12,2,2,141,101
325000.0,13,460,4,1,1,0.34,3390.0,2350.0,1040.0,4.0,2.0,27,2,12,2,1,270,84
325900.0,13,461,4,2,1,0.2,2498.0,1875.0,623.0,4.0,2.0,12,2,12,2,2,193,88
345000.0,13,238,4,1,1,0.26,1900.0,1900.0,0.0,4.0,3.0,27,2,12,2,1,164,90
359900.0,13,348,4,1,1,0.24,2547.0,1842.0,705.0,4.0,3.0,12,2,12,2,2,141,100
335000.0,13,11,4,2,1,0.23,2075.0,2075.0,0.0,4.0,3.0,13,2,12,2,2,141,99
349000.0,13,304,4,2,3,0.07,3383.0,2425.0,958.0,2.0,3.0,12,2,12,2,2,193,131
310000.0,13,294,4,1,1,0.22,2150.0,1950.0,200.0,4.0,3.0,12,2,12,2,2,43,89
319000.0,13,238,4,2,1,0.17,1775.0,1775.0,0.0,4.0,3.0,12,2,12,2,2,257,92
339900.0,13,88,4,1,1,0.59,1875.0,1875.0,0.0,4.0,2.0,27,2,12,2,2,193,108
340000.0,13,78,4,2,1,0.29,1850.0,1850.0,0.0,4.0,3.0,27,2,12,2,2,24,101
326900.0,13,461,4,2,1,0.23,2450.0,2450.0,0.0,4.0,2.0,18,2,12,2,2,193,87
339900.0,13,151,4,1,1,0.25,2035.0,1675.0,360.0,4.0,2.0,27,1,12,2,2,193,87
344900.0,13,304,4,2,3,0.08,1900.0,1650.0,250.0,2.0,3.0,27,2,12,2,2,193,132
329900.0,13,460,4,1,1,0.23,2366.0,1775.0,591.0,5.0,2.0,12,2,12,2,1,141,85
329900.0,13,369,4,2,3,0.08,2000.0,2000.0,0.0,3.0,4.0,12,2,12,2,2,193,124
340000.0,13,298,4,1,1,0.29,2725.0,2725.0,0.0,3.0,3.0,12,2,12,2,2,66,101
339900.0,13,112,4,1,1,0.14,2200.0,1875.0,325.0,3.0,3.0,27,2,12,2,2,283,39
347500.0,13,461,4,2,1,0.22,2498.0,1875.0,623.0,4.0,3.0,12,2,12,2,2,43,88
349900.0,13,353,4,2,1,0.29,0.0,0.0,0.0,4.0,3.0,27,2,12,2,2,141,95
389900.0,13,296,4,2,7,0.14,3100.0,2700.0,400.0,4.0,4.0,13,2,12,2,2,188,113
325000.0,13,65,4,1,1,0.18,2735.0,1775.0,960.0,4.0,3.0,27,2,12,2,2,193,95
345000.0,13,304,4,2,3,0.08,1950.0,1950.0,0.0,2.0,2.0,27,2,12,2,2,43,131
375000.0,13,242,4,2,1,0.31,2875.0,2375.0,500.0,4.0,3.0,27,2,12,2,2,126,95
349900.0,13,237,4,1,1,0.17,3390.0,2375.0,1015.0,4.0,2.0,11,2,12,2,1,43,92
350000.0,13,298,4,1,1,0.31,2050.0,2050.0,0.0,4.0,3.0,27,2,12,2,2,193,101
354900.0,13,11,4,2,1,0.43,2075.0,2075.0,0.0,4.0,3.0,27,2,3,2,2,73,99
359000.0,13,304,4,2,3,0.08,1950.0,1950.0,0.0,2.0,3.0,12,2,12,2,2,193,131
349900.0,13,367,4,1,1,0.68,2225.0,2225.0,0.0,4.0,3.0,27,2,12,2,2,73,59
349900.0,13,300,4,1,1,0.23,3126.0,2100.0,1026.0,4.0,3.0,31,2,12,2,2,64,100
359000.0,13,95,4,2,2,0.15,2400.0,2400.0,0.0,3.0,2.0,28,2,9,1,2,255,114
349900.0,13,146,4,1,1,0.15,2375.0,2375.0,0.0,4.0,3.0,27,2,12,2,2,43,95
347000.0,13,511,4,1,1,0.37,2325.0,2325.0,0.0,4.0,3.0,26,2,12,2,2,291,102
369999.0,13,296,4,2,3,0.06,2425.0,2425.0,0.0,4.0,3.0,27,1,12,2,2,286,112
335000.0,13,238,4,2,1,0.26,2025.0,2025.0,0.0,4.0,3.0,27,2,12,2,2,193,92
369900.0,13,407,4,1,1,0.32,3053.0,2725.0,328.0,4.0,4.0,12,2,12,2,2,43,103
339900.0,13,297,4,2,2,0.13,1950.0,1950.0,0.0,3.0,3.0,27,2,12,2,2,43,122
350000.0,13,405,4,1,1,1.14,2850.0,2250.0,600.0,3.0,3.0,12,2,15,2,2,193,81
369900.0,13,295,4,1,1,0.3,2799.0,2175.0,624.0,4.0,3.0,26,2,12,2,1,164,84
355000.0,13,392,4,1,1,0.25,2425.0,2425.0,0.0,5.0,3.0,12,2,12,2,2,193,92
350000.0,13,538,4,1,1,0.63,3131.0,1975.0,1156.0,3.0,4.0,12,2,12,2,2,193,116
345000.0,13,300,4,1,1,0.29,1800.0,1800.0,0.0,4.0,3.0,27,2,12,2,2,283,100
359900.0,13,300,4,1,1,0.34,0.0,0.0,0.0,4.0,3.0,27,2,12,2,2,279,99
365000.0,13,296,4,2,3,0.06,2050.0,1750.0,300.0,3.0,3.0,27,2,12,2,2,205,118
359900.0,13,572,4,2,1,0.55,2275.0,1820.0,455.0,4.0,3.0,11,2,12,2,2,293,92
370000.0,13,304,4,2,2,0.11,2100.0,2100.0,0.0,2.0,3.0,27,2,12,2,2,69,130
378900.0,13,296,4,2,7,0.14,3435.0,2700.0,735.0,3.0,3.0,3,2,12,2,2,157,113
389999.0,13,296,4,2,1,0.23,2225.0,2225.0,0.0,3.0,3.0,27,2,12,2,2,43,116
364900.0,13,304,4,2,3,0.09,1900.0,1900.0,0.0,2.0,3.0,27,2,12,2,2,43,132
375000.0,13,304,4,2,3,0.08,2100.0,2100.0,0.0,2.0,3.0,12,2,12,2,2,43,132
389900.0,13,168,4,1,1,0.68,3575.0,3575.0,0.0,3.0,3.0,27,2,12,2,2,43,23
365000.0,13,242,4,1,1,0.28,1775.0,1775.0,0.0,4.0,3.0,27,2,12,2,2,73,94
395000.0,13,298,4,1,1,0.48,2450.0,2450.0,0.0,4.0,3.0,27,2,12,2,2,69,101
382500.0,13,300,4,2,1,0.22,3174.0,2250.0,924.0,4.0,3.0,12,2,12,2,2,291,100
375000.0,13,296,4,2,3,0.07,3071.0,2125.0,946.0,3.0,3.0,12,2,12,2,2,69,120
400000.0,13,611,4,2,1,0.24,2575.0,2075.0,500.0,4.0,3.0,2,2,12,2,2,120,118
369900.0,13,369,4,2,3,0.08,2926.0,2000.0,926.0,3.0,4.0,12,2,12,2,2,196,124
369900.0,13,511,4,1,1,0.2,3398.0,2150.0,1248.0,4.0,3.0,12,2,12,2,2,196,103
375000.0,13,304,4,2,2,0.13,2100.0,2100.0,0.0,2.0,3.0,27,2,12,2,2,43,132
385000.0,13,467,4,1,1,0.38,3100.0,2300.0,800.0,4.0,4.0,12,2,12,2,2,193,95
387000.0,13,304,4,2,2,0.11,2175.0,2175.0,0.0,2.0,3.0,27,2,12,2,2,193,133
389900.0,13,296,4,1,1,0.57,1575.0,1575.0,0.0,3.0,3.0,26,2,12,2,2,164,113
390000.0,13,611,4,2,1,0.3,2986.0,2150.0,836.0,3.0,3.0,27,2,12,2,2,127,118
379900.0,13,242,4,1,1,0.47,2075.0,2075.0,0.0,4.0,3.0,12,2,12,2,2,66,97
399500.0,13,296,4,2,2,0.12,2700.0,2400.0,300.0,3.0,2.0,12,2,12,2,2,66,119
389900.0,13,296,4,2,2,0.11,2710.0,2475.0,235.0,3.0,4.0,12,2,12,2,2,69,120
389000.0,13,611,4,2,1,0.27,2200.0,2200.0,0.0,4.0,3.0,12,2,12,2,2,43,116
399000.0,13,568,4,2,1,0.36,3875.0,2822.0,1053.0,4.0,3.0,27,2,12,2,2,205,94
369900.0,13,611,4,2,1,0.19,1910.0,1910.0,0.0,4.0,2.0,12,2,12,2,2,69,116
3899000.0,13,568,4,1,1,0.34,2250.0,2250.0,0.0,3.0,3.0,29,2,12,2,1,73,90
410000.0,13,297,4,2,7,0.34,1925.0,1925.0,0.0,2.0,3.0,11,2,12,2,2,214,121
400000.0,13,296,4,2,7,0.15,1900.0,1900.0,0.0,2.0,3.0,26,2,12,2,2,66,122
414900.0,13,568,4,2,1,0.34,3100.0,2700.0,400.0,4.0,3.0,18,2,12,1,2,193,94
405000.0,13,466,4,1,1,0.42,1925.0,1925.0,0.0,4.0,3.0,12,2,12,2,2,168,95
389900.0,13,611,4,2,1,0.19,3100.0,2225.0,875.0,4.0,4.0,12,2,12,2,2,193,121
379900.0,13,511,4,1,1,0.3,3255.0,2325.0,930.0,4.0,3.0,11,2,12,2,2,286,102
410000.0,13,611,4,1,1,0.2,1987.0,1987.0,0.0,4.0,3.0,27,2,12,2,2,43,116
415900.0,13,296,4,2,1,0.29,2525.0,2525.0,0.0,4.0,3.0,13,2,12,2,2,43,117
409999.0,13,296,4,2,1,0.3,4025.0,2950.0,1075.0,4.0,3.0,12,2,12,2,2,251,115
399000.0,13,466,4,1,1,0.29,2000.0,2000.0,0.0,3.0,3.0,26,2,12,2,2,196,95
449900.0,13,572,4,2,1,0.6,2400.0,2400.0,0.0,4.0,3.0,27,2,12,2,2,193,92
439000.0,13,569,4,2,3,0.06,2650.0,2650.0,0.0,3.0,3.0,29,2,12,2,2,43,147
425000.0,13,296,4,2,1,0.34,2425.0,2425.0,0.0,3.0,3.0,27,2,12,2,2,43,116
425000.0,13,611,4,2,1,0.23,2300.0,2300.0,0.0,3.0,3.0,27,2,12,2,2,20,116
425000.0,13,296,4,2,1,0.26,2500.0,2500.0,0.0,4.0,3.0,26,2,12,2,2,43,115
424500.0,13,610,4,2,1,0.51,1650.0,1650.0,0.0,3.0,2.0,26,2,12,2,2,247,89
400000.0,13,568,4,2,1,0.51,2475.0,1875.0,600.0,3.0,3.0,11,2,12,2,2,164,93
415000.0,13,296,4,2,1,0.27,2475.0,2475.0,0.0,4.0,3.0,12,2,12,2,2,193,115
390000.0,13,611,4,2,1,0.23,2700.0,2200.0,500.0,4.0,3.0,27,2,12,2,2,291,117
399900.0,13,78,4,2,1,0.28,2175.0,2175.0,0.0,4.0,3.0,12,2,12,2,2,164,94
449900.0,13,279,4,1,1,0.34,5000.0,3600.0,1400.0,5.0,4.0,12,2,12,2,2,43,86
449000.0,13,469,4,2,1,0.38,4025.0,3225.0,800.0,5.0,3.0,27,2,6,2,2,96,109
519000.0,13,508,4,2,1,0.5,3225.0,3225.0,0.0,3.0,3.0,12,2,1,2,2,280,122
435000.0,13,67,4,2,1,0.23,2350.0,2350.0,0.0,4.0,3.0,27,2,12,2,2,291,123
449900.0,13,296,4,2,1,0.23,2450.0,2450.0,0.0,4.0,3.0,12,2,12,2,2,43,114
460000.0,13,297,4,2,1,0.53,2250.0,2250.0,0.0,4.0,3.0,27,2,12,2,2,69,121
450000.0,13,297,4,2,1,0.33,2325.0,2325.0,0.0,4.0,3.0,12,2,12,2,2,69,121
499900.0,13,367,4,1,1,0.08,3200.0,3200.0,0.0,3.0,3.0,26,2,15,2,2,116,88
435000.0,13,67,4,1,1,0.26,2825.0,2825.0,0.0,4.0,3.0,27,2,12,2,2,43,124
450000.0,13,381,4,1,1,0.98,3868.0,3000.0,868.0,4.0,3.0,13,2,15,2,2,141,87
459900.0,13,296,4,1,1,0.38,2650.0,2650.0,0.0,4.0,3.0,27,2,12,2,2,43,114
465000.0,13,67,4,2,1,0.35,2775.0,2775.0,0.0,3.0,3.0,27,2,12,2,2,43,123
470000.0,13,296,4,2,1,0.25,2550.0,2550.0,0.0,4.0,3.0,27,2,12,2,2,69,115
444900.0,13,515,4,2,1,0.35,3180.0,2900.0,280.0,4.0,4.0,12,2,12,2,2,43,119
467999.0,13,607,4,2,1,0.35,3350.0,3350.0,0.0,4.0,3.0,27,2,12,2,2,41,129
499900.0,13,569,4,2,2,0.1,2500.0,2500.0,0.0,3.0,3.0,28,2,12,2,2,43,147
575000.0,13,569,4,1,3,0.09,3300.0,3300.0,0.0,3.0,4.0,28,2,12,1,2,279,146
512000.0,13,569,4,2,3,0.08,2625.0,2625.0,0.0,3.0,3.0,35,2,12,2,2,283,148
499900.0,13,535,4,2,1,0.28,3350.0,2450.0,900.0,5.0,4.0,12,2,12,2,2,43,136
500000.0,13,621,4,2,1,0.38,2920.0,2920.0,0.0,4.0,3.0,12,2,12,2,2,196,128
489900.0,13,296,4,2,1,0.33,3793.0,2475.0,1318.0,5.0,4.0,12,2,12,2,2,193,117
524900.0,13,476,4,1,1,0.27,2100.0,2100.0,0.0,3.0,3.0,13,2,12,2,2,251,119
614900.0,13,350,4,2,1,0.16,2484.0,2484.0,0.0,3.0,3.0,27,2,12,2,2,68,146
479900.0,13,568,4,2,1,0.4,3769.0,3125.0,644.0,4.0,3.0,27,2,12,2,2,73,97
549900.0,13,569,4,1,7,0.15,2800.0,2800.0,0.0,3.0,3.0,27,2,12,2,2,69,147
625000.0,13,67,4,2,1,0.4,4000.0,3300.0,700.0,5.0,4.0,12,2,12,2,2,205,123
549000.0,13,607,4,2,1,0.37,4625.0,4625.0,0.0,4.0,3.0,12,2,12,2,2,41,129
560000.0,13,505,4,2,1,0.34,2875.0,2875.0,0.0,4.0,4.0,27,2,12,2,2,286,125
579000.0,13,535,4,2,1,0.3,5201.0,4300.0,901.0,4.0,4.0,12,2,12,2,2,68,135
549900.0,13,367,4,1,1,1.94,2325.0,2325.0,0.0,3.0,4.0,11,2,12,2,2,43,79
575000.0,13,569,4,2,2,0.1,3800.0,3250.0,550.0,4.0,4.0,12,2,12,2,2,283,147
575000.0,13,535,4,2,1,0.3,2825.0,2825.0,0.0,4.0,3.0,27,2,12,2,2,43,135
599900.0,13,535,4,1,1,0.5,4150.0,3000.0,1150.0,5.0,5.0,12,2,12,2,2,281,137
589900.0,13,569,4,2,1,0.15,4450.0,4450.0,0.0,3.0,4.0,12,2,12,2,2,291,147
230000.0,13,87,4,1,1,0.16,1450.0,1450.0,0.0,3.0,2.0,18,2,12,1,2,205,86
314900.0,13,406,4,1,1,0.16,1850.0,1550.0,300.0,3.0,2.0,11,2,12,2,1,283,89
319900.0,13,460,4,1,1,0.23,2345.0,2345.0,0.0,4.0,2.0,19,2,12,1,2,193,84
385000.0,13,297,4,2,7,0.17,2275.0,2275.0,0.0,3.0,3.0,27,2,12,2,2,291,123
419900.0,13,572,4,2,1,0.64,2195.0,2195.0,0.0,3.0,3.0,12,2,12,2,2,141,89
175000.0,13,48,4,1,8,0.0,1175.0,1175.0,0.0,1.0,1.0,26,2,12,1,1,110,114
185000.0,13,162,4,1,3,0.04,1620.0,1350.0,270.0,3.0,2.0,12,1,12,1,2,141,92
255000.0,13,75,4,1,1,0.13,1275.0,1275.0,0.0,3.0,1.0,34,1,12,2,1,66,74
205000.0,13,165,4,1,1,0.16,950.0,950.0,0.0,3.0,1.0,26,2,12,1,1,69,84
249900.0,13,322,4,1,1,0.13,1075.0,1075.0,0.0,3.0,2.0,27,2,12,2,1,69,65
220000.0,13,618,4,1,3,0.05,1925.0,1125.0,800.0,2.0,2.0,27,2,12,2,1,128,115
189900.0,13,45,4,1,8,0.0,0.0,0.0,0.0,2.0,2.0,26,2,12,1,1,287,119
234900.0,13,190,4,2,3,0.07,2354.0,1850.0,504.0,2.0,3.0,26,2,12,2,1,291,115
215000.0,13,618,4,2,3,0.05,1125.0,1125.0,0.0,2.0,2.0,12,2,12,2,1,68,115
224900.0,13,191,4,1,1,0.2,1000.0,1000.0,0.0,3.0,1.0,26,2,12,1,1,141,84
196500.0,13,48,4,1,3,0.0,0.0,0.0,0.0,2.0,2.0,27,2,12,1,1,270,114
210000.0,13,302,4,2,3,0.05,1225.0,1225.0,0.0,3.0,2.0,25,2,12,2,1,188,110
219900.0,13,618,4,2,3,0.05,1275.0,1275.0,0.0,2.0,2.0,12,2,12,2,2,69,114
219900.0,13,299,4,2,3,0.07,1225.0,1225.0,0.0,3.0,2.0,26,2,12,2,1,188,110
220000.0,13,399,4,1,2,0.05,2278.0,2278.0,0.0,2.0,2.0,12,2,12,1,1,43,107
200000.0,13,399,4,1,3,0.05,1927.0,1575.0,352.0,2.0,2.0,27,2,12,2,1,43,107
201500.0,13,165,4,1,1,0.16,1075.0,1075.0,0.0,3.0,1.0,11,2,12,2,1,73,83
225000.0,13,618,4,1,7,0.05,1125.0,1125.0,0.0,2.0,2.0,27,2,12,2,1,69,113
199999.0,13,190,4,2,3,0.07,2979.0,2475.0,504.0,3.0,2.0,26,2,12,2,1,164,110
225000.0,13,165,4,1,1,0.16,1075.0,1075.0,0.0,3.0,1.0,26,2,12,1,1,3,83
225000.0,13,495,4,1,8,0.0,0.0,0.0,0.0,1.0,1.0,26,2,12,1,2,155,115
249900.0,13,151,4,2,1,0.2,1698.0,1425.0,273.0,3.0,2.0,12,2,12,2,2,43,87
210000.0,13,165,4,2,1,0.25,1350.0,1350.0,0.0,3.0,1.0,26,2,12,1,1,69,83
229900.0,13,618,4,2,3,0.05,1125.0,1125.0,0.0,2.0,2.0,27,2,12,2,2,69,115
215000.0,13,399,4,1,3,0.07,1927.0,1575.0,352.0,3.0,2.0,12,2,12,2,1,43,107
215000.0,13,337,4,2,3,0.04,1250.0,1250.0,0.0,2.0,2.0,12,2,12,2,1,43,109
219900.0,13,618,4,1,2,0.09,1285.0,1125.0,160.0,3.0,2.0,12,2,12,2,1,68,115
214900.0,13,165,4,1,1,0.28,1450.0,1450.0,0.0,3.0,1.0,26,2,12,1,1,69,81
239900.0,13,165,4,1,1,0.16,0.0,0.0,0.0,3.0,2.0,26,2,12,1,1,247,82
220000.0,13,618,4,1,3,0.06,1150.0,1150.0,0.0,3.0,2.0,27,2,12,2,2,287,114
225000.0,13,165,4,2,1,0.16,1125.0,1125.0,0.0,3.0,1.0,27,2,12,1,1,69,83
229900.0,13,190,4,2,3,0.06,1875.0,1875.0,0.0,2.0,3.0,12,2,12,2,1,247,115
219900.0,13,48,4,1,6,0.0,0.0,0.0,0.0,2.0,2.0,27,2,12,1,1,270,114
217500.0,13,338,4,2,3,0.04,0.0,0.0,0.0,2.0,2.0,27,2,12,2,1,190,109
235000.0,13,495,4,1,8,0.0,0.0,0.0,0.0,1.0,1.0,26,2,12,1,1,164,116
224900.0,13,190,4,1,3,0.06,1225.0,1225.0,0.0,2.0,2.0,28,2,12,2,1,43,107
224900.0,13,301,4,2,3,0.05,1200.0,1200.0,0.0,2.0,3.0,26,2,12,2,2,69,120
260000.0,13,367,4,1,1,1.03,2000.0,2000.0,0.0,2.0,2.0,26,1,15,2,1,183,54
220000.0,13,48,4,1,8,0.0,0.0,0.0,0.0,2.0,2.0,27,2,12,1,1,270,114
240000.0,13,132,4,1,1,0.34,1200.0,1200.0,0.0,3.0,2.0,26,2,12,2,1,141,79
225000.0,13,279,4,1,1,0.18,1250.0,1250.0,0.0,3.0,1.0,26,1,12,1,1,291,83
225000.0,13,322,4,1,1,0.13,1450.0,1450.0,0.0,3.0,2.0,27,2,12,2,2,291,51
239900.0,13,399,4,1,3,0.06,1225.0,1225.0,0.0,3.0,2.0,27,2,12,2,2,193,105
219900.0,13,322,4,1,1,0.14,1200.0,1200.0,0.0,3.0,2.0,11,2,12,2,2,73,83
239900.0,13,165,4,1,1,0.14,2167.0,1625.0,542.0,3.0,1.0,26,2,12,2,1,291,84
275000.0,13,460,4,1,1,0.24,2000.0,2000.0,0.0,5.0,2.0,18,2,12,2,2,24,85
224900.0,13,165,4,1,1,0.15,1075.0,1075.0,0.0,3.0,1.0,26,2,12,2,1,193,82
235000.0,13,399,4,2,3,0.05,1225.0,1225.0,0.0,3.0,2.0,12,2,12,2,2,43,105
233700.0,13,546,4,1,1,0.14,1710.0,1370.0,340.0,3.0,2.0,13,2,12,2,1,189,83
240000.0,13,495,4,1,8,0.0,0.0,0.0,0.0,1.0,1.0,26,2,12,1,1,155,115
235000.0,13,618,4,2,3,0.06,1150.0,1150.0,0.0,2.0,2.0,12,2,12,2,2,69,114
219900.0,13,367,4,1,1,0.23,1475.0,1475.0,0.0,3.0,2.0,27,2,12,2,2,286,79
239900.0,13,279,4,1,1,0.23,1600.0,1600.0,0.0,4.0,1.0,26,2,12,1,2,193,86
244900.0,13,495,4,1,8,0.0,0.0,0.0,0.0,2.0,2.0,26,2,12,1,1,141,115
235000.0,13,165,4,1,1,0.28,1250.0,1250.0,0.0,3.0,1.0,26,2,12,1,2,270,84
229900.0,13,142,4,1,1,0.14,1300.0,1032.0,268.0,3.0,2.0,27,2,12,2,1,105,49
247000.0,13,619,4,1,1,0.23,0.0,0.0,0.0,3.0,2.0,27,2,12,2,2,291,116
239900.0,13,279,4,2,1,0.18,2270.0,1700.0,570.0,3.0,2.0,11,2,12,2,1,141,88
299000.0,13,322,4,1,1,0.14,1370.0,1370.0,0.0,3.0,1.0,27,2,12,2,1,141,83
230000.0,13,165,4,1,1,0.17,1500.0,1500.0,0.0,3.0,1.0,26,2,12,1,1,291,81
210000.0,13,87,4,1,1,0.42,1300.0,1300.0,0.0,2.0,2.0,26,2,12,2,2,88,77
249900.0,13,412,4,2,3,0.06,1525.0,1525.0,0.0,3.0,3.0,12,2,12,2,1,291,107
229900.0,13,279,4,1,1,0.29,2840.0,1700.0,1140.0,3.0,2.0,26,2,12,2,1,141,88
255000.0,13,278,4,1,1,0.23,1475.0,987.0,488.0,3.0,2.0,11,2,12,2,1,110,87
255000.0,13,279,4,1,1,0.19,1300.0,1300.0,0.0,4.0,2.0,12,2,12,1,1,193,84
300000.0,13,242,4,1,1,0.32,2700.0,2700.0,0.0,4.0,2.0,28,2,12,2,1,164,12
240000.0,13,279,4,1,1,0.19,1150.0,1150.0,0.0,3.0,2.0,11,2,12,2,2,69,85
262500.0,13,99,4,1,1,0.17,2823.0,1875.0,948.0,3.0,2.0,27,1,12,2,1,88,54
258900.0,13,266,4,1,1,0.26,2170.0,1550.0,620.0,3.0,2.0,26,2,12,2,2,69,85
259900.0,13,322,4,1,1,0.2,1925.0,1375.0,550.0,4.0,2.0,12,2,12,2,2,141,79
259900.0,13,151,4,2,1,0.16,1698.0,1425.0,273.0,3.0,2.0,12,1,12,2,1,164,86
259900.0,13,322,4,1,1,0.12,1075.0,1075.0,0.0,3.0,1.0,27,2,12,1,2,225,85
259900.0,13,279,4,1,1,0.18,1200.0,1200.0,0.0,3.0,2.0,11,2,12,2,1,164,87
235000.0,13,321,4,1,1,0.23,2400.0,2400.0,0.0,3.0,3.0,11,1,12,2,1,43,23
249900.0,13,461,4,1,1,0.23,1875.0,1875.0,0.0,4.0,2.0,28,2,12,2,2,207,88
264900.0,13,399,4,2,2,0.14,1225.0,1225.0,0.0,3.0,2.0,27,2,12,2,2,7,105
285000.0,13,99,4,1,1,0.23,1800.0,1800.0,0.0,4.0,1.0,26,2,12,2,2,69,69
265000.0,13,279,4,1,1,0.22,1775.0,1775.0,0.0,3.0,2.0,26,2,12,2,1,247,85
259900.0,13,399,4,1,2,0.32,1550.0,1550.0,0.0,3.0,3.0,26,2,12,2,2,43,105
240000.0,13,279,4,1,1,0.26,1300.0,1300.0,0.0,3.0,2.0,18,2,12,1,2,73,84
244900.0,13,295,4,1,1,0.32,3459.0,2525.0,934.0,4.0,3.0,26,2,12,2,1,43,85
